44.5 0.54468 -0.812013
45 0.0705888 -0.965831
45.5 -0.42115 -0.87819
46 -0.807601 -0.571002
46.5 -0.992152 -0.121064
47 -0.928665 0.359141
47.5 -0.633012 0.74956
48 -0.179106 0.952589
48.5 0.319577 0.917471
49 0.738366 0.652985
49.5 0.972563 0.225253
50 0.963619 -0.258792
50.5 0.713771 -0.678139
51 0.28548 -0.927952
51.5 -0.214181 -0.945777
52 -0.660297 -0.727157
52.5 -0.941338 -0.326748
53 -0.987045 0.155348
53.5 -0.785991 0.598607
54 -0.388438 0.892214
54.5 0.106223 0.962768
55 0.574329 0.79263
55.5 0.898853 0.424334
56 0.998663 -0.050045
56.5 0.848808 -0.511913
57 0.486751 -0.845802
57.5 0.0030055 -0.968241
58 -0.481491 -0.84862
58.5 -0.845615 -0.516844
59 -0.998335 -0.0558564
59.5 -0.901471 0.419095
60 -0.57924 0.789273
60.5 -0.112198 0.962132
61 0.382892 0.894459
61.5 0.78226 0.60317
62 0.986063 0.16109
62.5 0.94335 -0.321264
63 0.664799 -0.723301
63.5 0.220049 -0.944513
64 -0.279714 -0.929597
64.5 -0.709548 -0.682281
65 -0.961995 -0.264396
65.5 -0.973943 0.219589
66 -0.742406 0.648676
66.5 -0.325267 0.915595
67 0.173189 0.953614
67.5 0.628347 0.75323
68 0.926419 0.364539
68.5 0.992886 -0.115287
69 0.811132 -0.566292
69.5 0.426594 -0.875723
70 -0.0645915 -0.966224
70.5 -0.53963 -0.815169
71 -0.87976 -0.460321
71.5 -0.999951 0.00960651
72 -0.870154 0.477133
72.5 -0.522818 0.825376
73 -0.0447781 0.967275
73.5 0.444456 0.867355
74 0.822577 0.550597
74.5 0.995053 0.0961891
75 0.918766 -0.382266
75.5 0.612787 -0.765154
76 0.153612 -0.956754
76.5 -0.343966 -0.909165
77 -0.755553 -0.634285
77.5 -0.978252 -0.200834
78 -0.956387 0.282826
78.5 -0.695426 0.695779
79 -0.260608 0.934788
79.5 0.239362 0.940099
80 0.679491 0.710386
80.5 0.949748 0.303076
81 0.982567 -0.180002
81.5 0.769745 -0.61808
82 0.364487 -0.901639
82.5 -0.131893 -0.959787
83 -0.5953 -0.777989
83.5 -0.909882 -0.401693
84 -0.996993 0.0750257
84.5 -0.834856 0.532988
85 -0.464005 0.857703
85.5 0.0228472 0.967993
86 0.503988 0.836284
86.5 0.859131 0.495504
87 0.999492 0.0308485
87.5 0.88998 -0.441519
88 0.557973 -0.803507
88.5 0.0864723 -0.964619
89 -0.406646 -0.884575
89.5 -0.798103 -0.583388
90 -0.990034 -0.136354
90.5 -0.934457 0.344769
91 -0.645265 0.739699
91.5 -0.194757 0.949705
92 0.30444 0.922284
92.5 0.727527 0.664293
93 0.968732 0.240228
93.5 0.967755 -0.243894
94 0.724838 -0.667042
94.5 0.300712 -0.92343
95 -0.198592 -0.94896
95.5 -0.648248 -0.73725
96 -0.935842 -0.341228
96.5 -0.989476 0.140102
97 -0.79574 0.586406
97.5 -0.40307 0.886108
98 0.0903677 0.964284
98.5 0.561214 0.801388
99 0.891756 0.438146
99.5 0.99936 -0.034633
100 0.857123 -0.498754
100.5 0.500606 -0.838186
101 0.0189372 -0.968072
101.5 -0.467466 -0.85594
102 -0.837002 -0.529822
102.5 -0.997288 -0.0712498
103 -0.908252 0.405135
103.5 -0.592153 0.780236
104 -0.128016 0.960279
104.5 0.368126 0.900251
105 0.772236 0.615161
105.5 0.983286 0.17628
106 0.948516 -0.30667
106.5 0.676616 -0.712953
107 0.235563 -0.940998
107.5 -0.264382 -0.933793
108 -0.698231 -0.69314
108.5 -0.957522 -0.279202
109 -0.977432 0.204537
109.5 -0.752985 0.637141
110 -0.340291 0.91046
110.5 0.157475 0.956164
111 0.615873 0.762827
111.5 0.920303 0.378784
112 0.994656 -0.0999562
112.5 0.820346 -0.553707
113 0.44095 -0.869031
113.5 -0.0486845 -0.967097
114 -0.526147 -0.823389
114.5 -0.872074 -0.473834
115 -0.999981 -0.00582007
115.5 -0.877894 0.463649
116 -0.536333 0.817205
116.5 -0.0606884 0.966461
117 0.430128 0.874101
117.5 0.813412 0.563216
118 0.993344 0.111527
118.5 0.924939 -0.368044
119 0.6253 -0.755604
119.5 0.169335 -0.954262
120 -0.328963 -0.914356
120.5 -0.74502 -0.64586
121 -0.974823 -0.215899
121.5 -0.960919 0.268036
122 -0.706786 0.684963
122.5 -0.275957 0.930648
123 0.223862 0.943672
123.5 0.667715 0.720778
124 0.94464 0.317689
124.5 0.985404 -0.164822
125 0.779818 -0.606128
125.5 0.379277 -0.895901
126 -0.116084 -0.961699
126.5 -0.582423 -0.787073
127 -0.903157 -0.415678
127.5 -0.998101 0.0596364
128 -0.84352 0.520042
128.5 -0.478059 0.850437
129 0.0069164 0.968222
129.5 0.490163 0.843952
130 0.850869 0.508695
130.5 0.998857 0.0462629
131 0.897132 -0.427734
131.5 0.571123 -0.794798
132 0.102334 -0.963162
132.5 -0.392039 -0.890736
133 -0.788402 -0.595626
133.5 -0.987665 -0.151609
134 -0.940011 0.33031
134.5 -0.657355 0.729652
135 -0.21036 0.94658
135.5 0.289225 0.926864
136 0.716504 0.675431
136.5 0.964657 0.255141
137 0.971645 -0.228934
137.5 0.735722 -0.655776
138 0.315869 -0.918674
138.5 -0.182952 -0.951903
139 -0.636034 -0.747157
139.5 -0.930108 -0.355621
140 -0.991655 0.12482
140.5 -0.805288 0.574056
141 -0.417599 0.879778
141.5 0.0744895 0.965555
142 0.547956 0.809944
142.5 0.884434 0.451847
143 0.999803 -0.0192124
143.5 0.865221 -0.485468
144 0.514334 -0.830357
144.5 0.0348639 -0.967657
145 -0.453322 -0.863042
145.5 -0.828178 -0.542667
146 -0.995989 -0.0866251
146.5 -0.914803 0.391073
147 -0.604916 0.771003
147.5 -0.1438 0.958182
148 0.353266 0.905816
148.5 0.762015 0.626995
149 0.980261 0.191426
149.5 0.953442 -0.291999
150 0.688262 -0.702425
150.5 0.251016 -0.937245
151 -0.248983 -0.937753
151.5 -0.686737 -0.703823
152 -0.952806 -0.293938
152.5 -0.980674 0.189433
153 -0.763374 0.625445
153.5 -0.35523 0.905095
154 0.141722 0.958472
154.5 0.603243 0.772231
155 0.913953 0.392932
155.5 0.996175 -0.0845997
156 0.829353 -0.540982
156.5 0.455193 -0.862118
157 -0.0327651 -0.967725
157.5 -0.512532 -0.831401
158 -0.864166 -0.487226
158.5 -0.999759 -0.0212453
159 -0.885411 0.450047
159.5 -0.549711 0.808828
160 -0.0765834 0.965402
160.5 0.41569 0.880625
161 0.804041 0.575692
161.5 0.991382 0.126836
162 0.930877 -0.353729
162.5 0.637653 -0.745862
163 0.185016 -0.951529
163.5 -0.313876 -0.919314
164 -0.734298 -0.657271
164.5 -0.971146 -0.230909
165 -0.965208 0.253179
165.5 -0.717967 0.673973
166 -0.291235 0.926273
166.5 0.208306 0.947005
167 0.65577 0.730986
167.5 0.939292 0.332221
168 0.987991 -0.1496
168.5 0.789692 -0.594021
169 0.39397 -0.889937
169.5 -0.100244 -0.963368
170 -0.569398 -0.795957
170.5 -0.896202 -0.429558
171 -0.998955 0.0442318
171.5 -0.85197 0.506963
172 -0.491992 0.842954
172.5 -0.00901634 0.968206
173 0.476214 0.851407
173.5 0.84239 0.521756
174 0.997969 0.0616657
174.5 0.904056 -0.413841
175 0.584129 -0.785887
175.5 0.118169 -0.961461
176 -0.377333 -0.89667
176.5 -0.778501 -0.607712
177 -0.985045 -0.166826
177.5 -0.945327 0.315767
178 -0.669277 0.719418
178.5 -0.225909 0.943215
179 0.273937 0.931207
179.5 0.705299 0.686398
180 0.960336 0.26999
180.5 0.975289 -0.213916
181 0.746419 -0.644343
181.5 0.330945 -0.913685
182 -0.167265 -0.954605
182.5 -0.623659 -0.756873
183 -0.924139 -0.369924
183.5 -0.993583 0.109507
184 -0.814632 0.56156
184.5 -0.432023 0.873224
185 0.058592 0.966582
185.5 0.534559 0.818294
186 0.876886 0.465433
186.5 0.999992 -0.00378668
187 0.8731 -0.47206
187.5 0.527932 -0.822318
188 0.050782 -0.966996
188.5 -0.439064 -0.869926
189 -0.819144 -0.555374
189.5 -0.994438 -0.101978
190 -0.921122 0.376911
190.5 -0.617526 0.761574
191 -0.159549 0.955842
191.5 0.338316 0.91115
192 0.751602 0.638671
192.5 0.976987 0.206524
193 0.958126 -0.277254
193.5 0.699733 -0.691719
194 0.266407 -0.933254
194.5 -0.233521 -0.941475
195 -0.675069 -0.714328
195.5 -0.947849 -0.308598
196 -0.983667 0.174281
196.5 -0.773568 0.613589
197 -0.370078 0.899501
197.5 0.125933 0.960537
198 0.59046 0.781439
198.5 0.907372 0.406981
199 0.997441 -0.0692218
199.5 0.83815 -0.52812
200 0.469321 -0.854987
200.5 -0.0168375 -0.968108
201 -0.498787 -0.839202
201.5 -0.85604 -0.500496
202 -0.999282 -0.036665
202.5 -0.892705 0.436332
203 -0.562951 0.800246
203.5 -0.0924591 0.964098
204 0.401147 0.886926
204.5 0.794467 0.588022
205 0.98917 0.142113
205.5 0.93658 -0.339324
206 0.649846 -0.735931
206.5 0.20065 -0.948554
207 -0.298709 -0.92404
207.5 -0.72339 -0.668515
208 -0.967224 -0.245861
208.5 -0.969251 0.238257
209 -0.728966 0.662812
209.5 -0.30644 0.921663
210 0.192697 0.950099
210.5 0.643659 0.74101
211 0.933707 0.346668
211.5 0.990328 -0.13434
212 0.799367 -0.581764
212.5 0.408564 -0.883746
213 -0.0843799 -0.964792
213.5 -0.556229 -0.80464
214 -0.88902 -0.443328
214.5 -0.999557 0.0288161
215 -0.860204 0.493756
215.5 -0.5058 0.835257
216 -0.0249466 0.967944
216.5 0.462144 0.858645
217 0.833698 0.534684
217.5 0.996828 0.0770527
218 0.910751 -0.399842
218.5 0.596986 -0.776776
219 0.133975 -0.959516
219.5 -0.36253 -0.902377
220 -0.768403 -0.619644
220.5 -0.982175 -0.182
221 -0.950403 0.301144
221.5 -0.68103 0.709003
222 -0.2414 0.93961
222.5 0.25858 0.935315
223 0.693915 0.697191
223.5 0.955771 0.28477
224 0.978685 -0.198844
224.5 0.756927 -0.632747
225 0.345938 -0.908463
225.5 -0.151536 -0.957064
226 -0.611126 -0.766398
226.5 -0.917934 -0.384133
227 -0.995259 0.0941654
227.5 -0.823769 0.548922
228 -0.446337 0.866449
228.5 0.0426798 0.967363
229 0.521026 0.826437
229.5 0.869116 0.478901
230 0.999927 0.0116399
230.5 0.880756 -0.458531
231 0.541396 -0.814069
231.5 0.0666872 -0.96609
232 -0.424694 -0.876588
232.5 -0.809901 -0.56794
233 -0.992633 -0.117306
233.5 -0.927207 0.362654
234 -0.629979 0.751951
234.5 -0.175256 0.95326
235 0.32328 0.916254
235.5 0.740997 0.650184
236 0.973465 0.221569
236.5 0.962566 -0.262439
237 0.711026 -0.680837
237.5 0.281729 -0.929026
238 -0.218 -0.944958
238.5 -0.663229 -0.724651
239 -0.94265 -0.323181
239.5 -0.98641 0.159084
240 -0.783566 0.601578
240.5 -0.384832 0.893678
241 0.110111 0.962358
241.5 0.577526 0.790448
242 0.900559 0.420927
242.5 0.998453 -0.0538262
243 0.846733 -0.515123
243.5 0.48333 -0.847639
244 -0.000905335 -0.968245
244.5 -0.484915 -0.84679
245 -0.847695 -0.513637
245.5 -0.998552 -0.0520756
246 -0.899771 0.422505
246.5 -0.576047 0.79146
247 -0.108311 0.962549
247.5 0.386502 0.893001
248 0.78469 0.600203
248.5 0.986705 0.157354
249 0.942044 -0.324833
249.5 0.661872 -0.725812
250 0.216232 -0.945338
250.5 -0.283466 -0.92853
251 -0.712298 -0.679589
251.5 -0.963055 -0.260751
252 -0.973049 0.223275
252.5 -0.73978 0.651482
253 -0.321566 0.916819
253.5 0.177039 0.952951
254 0.631384 0.750845
254.5 0.927884 0.361028
255 0.992412 -0.119046
255.5 0.808838 -0.569359
256 0.423054 -0.877331
256.5 -0.0684938 -0.965971
257 -0.542918 -0.813119
257.5 -0.881612 -0.456986
258 -0.999904 0.013393
258.5 -0.868219 0.480424
259 -0.51948 0.827349
259.5 -0.0408707 0.967436
260 0.447956 0.865665
260.5 0.824794 0.547477
261 0.995434 0.0924203
261.5 0.917215 -0.385742
262 0.609692 -0.767468
262.5 0.149746 -0.957328
263 -0.347636 -0.907855
263.5 -0.758109 -0.631419
264 -0.979055 -0.197128
264.5 -0.955237 0.286445
265 -0.69261 0.698407
265.5 -0.25683 0.935767
266 0.243157 0.939185
266.5 0.682355 0.707807
267 0.950964 0.299478
267.5 0.981832 -0.183722
268 0.767243 -0.62099
268.5 0.360842 -0.903012
269 -0.135769 -0.95928
269.5 -0.598438 -0.775728
270 -0.911497 -0.398244
270.5 -0.996682 0.0788004
271 -0.832697 0.536145
271.5 -0.460537 0.859453
272 0.0267568 0.967899
272.5 0.507362 0.834369
273 0.861126 0.492247
273.5 0.999609 0.0270635
274 0.888189 -0.444886
274.5 0.554723 -0.805614
275 0.0825753 -0.964939
275.5 -0.410216 -0.883028
276 -0.800453 -0.580361
276.5 -0.990577 -0.132604
277 -0.933057 0.348305
277.5 -0.642272 0.742137
278 -0.19092 0.950435
278.5 0.308163 0.921124
279 0.730205 0.661532
279.5 0.969695 0.236557
280 0.966762 -0.247557
280.5 0.722138 -0.669782
281 0.29698 -0.924562
281.5 -0.202423 -0.948201
282 -0.651221 -0.73479
282.5 -0.937213 -0.337681
283 -0.988902 0.143847
283.5 -0.793366 0.589414
284 -0.399488 0.887628
284.5 0.0942621 0.963934
285 0.564446 0.799257
285.5 0.893519 0.434766
286 0.999212 -0.0384171
286.5 0.855102 -0.501996
287 0.497216 -0.840075
287.5 0.0150267 -0.968136
288 -0.47092 -0.854163
288.5 -0.839136 -0.526649
289 -0.997568 -0.0674727
289.5 -0.906609 0.408571
290 -0.588997 0.782473
290.5 -0.124136 0.960756
291 0.371759 0.89885
291.5 0.774714 0.612232
292 0.983991 0.172555
292.5 0.94727 -0.31026
293 0.673731 -0.71551
293.5 0.23176 -0.941883
294 -0.268152 -0.932785
294.5 -0.701025 -0.690491
295 -0.958642 -0.275574
295.5 -0.976599 0.208236
296 -0.750406 0.639988
296.5 -0.336611 0.911742
297 0.161336 0.955561
297.5 0.618949 0.760489
298 0.921825 0.375296
298.5 0.994245 -0.103722
299 0.818103 -0.556809
299.5 0.437436 -0.870694
300 -0.0525905 -0.966905
300.5 -0.529469 -0.82139
301 -0.873981 -0.470528
301.5 -0.999997 -0.00203325
302 -0.876014 0.46697
302.5 -0.533028 0.81923
303 -0.0567841 0.966683
303.5 0.433655 0.872465
304 0.815681 0.560131
304.5 0.993786 0.107764
305 0.923445 -0.371544
305.5 0.622243 -0.757966
306 0.16548 -0.954896
306.5 -0.332654 -0.913103
307 -0.747623 -0.643034
307.5 -0.975687 -0.212206
308 -0.959829 0.271673
308.5 -0.704014 0.687634
309 -0.272195 0.931686
309.5 0.227672 0.942817
310 0.670622 0.718244
310.5 0.945916 0.314109
311 0.984731 -0.168552
311.5 0.777363 -0.609076
312 0.375655 -0.897331
312.5 -0.119967 -0.961253
313 -0.585598 -0.784861
313.5 -0.904829 -0.412255
314 -0.997852 0.0634155
314.5 -0.841413 0.523232
315 -0.474621 0.85224
315.5 0.0108271 0.968189
316 0.493568 0.84209
316.5 0.852917 0.505469
317 0.999037 0.0424802
317.5 0.895397 -0.431128
318 0.567908 -0.796955
318.5 0.0984426 -0.963542
319 -0.395634 -0.889245
319.5 -0.790802 -0.592636
320 -0.98827 -0.147868
320.5 -0.93867 0.333867
321 -0.654402 0.732135
321.5 -0.206535 0.94737
322 0.292967 0.925761
322.5 0.719227 0.672713
323 0.96568 0.251486
323.5 0.970713 -0.232612
324 0.733068 -0.658557
324.5 0.312156 -0.919863
325 -0.186795 -0.951203
325.5 -0.639048 -0.744743
326 -0.931538 -0.352096
326.5 -0.991144 0.128574
327 -0.802964 0.577101
327.5 -0.414043 0.881353
328 0.0783889 0.965266
328.5 0.551223 0.807863
329 0.886252 0.448494
329.5 0.999718 -0.0229982
330 0.863254 -0.488741
330.5 0.510977 -0.832299
331 0.0309552 -0.967782
331.5 -0.456805 -0.861319
332 -0.830364 -0.539527
332.5 -0.996332 -0.0828529
333 -0.913217 0.394534
333.5 -0.601798 0.773288
334 -0.139929 0.958719
334.5 0.356922 0.904471
335 0.764542 0.624105
335.5 0.981027 0.187713
336 0.952255 -0.295608
336.5 0.685419 -0.705026
337 0.247229 -0.938188
337.5 -0.252769 -0.936803
338 -0.689575 -0.701217
338.5 -0.953986 -0.290327
339 -0.979902 0.193145
339.5 -0.760842 0.628331
340 -0.351571 0.906434
340.5 0.145592 0.957929
341 0.606357 0.769941
341.5 0.915533 0.389468
342 0.995826 -0.0883713
342.5 0.827162 -0.544118
343 0.451708 -0.863836
343.5 -0.0366737 -0.967594
344 -0.515887 -0.829454
344.5 -0.866128 -0.483951
345 -0.999837 -0.0174593
345.5 -0.883587 0.453397
346 -0.54644 0.810904
346.5 -0.0726835 0.965685
347 0.419244 0.879044
347.5 0.806361 0.572643
348 0.991887 0.123081
348.5 0.929442 -0.357251
349 0.634636 -0.748271
349.5 0.181171 -0.952223
350 -0.317586 -0.918119
350.5 -0.736948 -0.654485
351 -0.972072 -0.22723
351.5 -0.964178 0.256832
352 -0.71524 0.676686
352.5 -0.287492 0.927369
353 0.21213 0.94621
353.5 0.658718 0.728498
354 0.940627 0.328661
354.5 0.98738 -0.15334
355 0.787287 -0.597007
355.5 0.390373 -0.891422
356 -0.104135 -0.962981
356.5 -0.572609 -0.793795
357 -0.89793 -0.426161
357.5 -0.998769 0.0480143
358 -0.849916 0.510186
358.5 -0.488584 0.844811
359 -0.0051055 0.968233
359.5 0.479649 0.849597
360 0.844491 0.518562
360.5 0.998211 0.0578862
361 0.902378 -0.417261
361.5 0.58095 -0.788093
362 0.114285 -0.961902
362.5 -0.380952 -0.895235
363 -0.78095 -0.604759
363.5 -0.985711 -0.163094
364 -0.944044 0.319345
364.5 -0.666366 0.721947
365 -0.222097 0.944063
365.5 0.277697 0.930163
366 0.708066 0.683722
366.5 0.961419 0.266351
367 0.974417 -0.217608
367.5 0.743811 -0.647165
368 0.327252 -0.914931
368.5 -0.17112 -0.953964
369 -0.626712 -0.754506
369.5 -0.925626 -0.366422
370 -0.993133 0.113268
370.5 -0.812358 0.564641
371 -0.428493 0.874853
371.5 0.0624958 0.966353
372 0.53786 0.816264
372.5 0.87876 0.462109
373 0.999969 -0.00757331
373.5 0.871186 -0.475362
374 0.524607 -0.82431
374.5 0.0468759 -0.967181
375 -0.442574 -0.868257
375.5 -0.821381 -0.552268
376 -0.994842 -0.0982121
376.5 -0.919593 0.380397
377 -0.614445 0.763906
377.5 -0.155687 0.956439
378 0.341994 0.909862
378.5 0.754176 0.63582
379 0.977814 0.202823
379.5 0.956998 -0.28088
380 0.696933 -0.694363
380.5 0.262635 -0.934255
381 -0.237322 -0.940584
381.5 -0.677949 -0.711766
382 -0.949088 -0.305007
382.5 -0.982955 0.178004
383 -0.771084 0.616514
383.5 -0.366442 0.900895
384 0.129811 0.960053
384.5 0.593611 0.779197
385 0.909009 0.403542
385.5 0.997154 -0.0729982
386 0.83601 -0.531289
386.5 0.465864 -0.856758
387 -0.0207476 -0.968037
387.5 -0.502173 -0.837307
388 -0.858055 -0.49725
388.5 -0.999423 -0.0328808
389 -0.890935 0.439709
389.5 -0.559714 0.802371
390 -0.0885642 0.964441
390.5 0.404727 0.8854
391 0.796836 0.585009
391.5 0.989736 0.138366
392 0.935202 -0.342868
392.5 0.646868 -0.738386
393 0.196817 -0.949307
393.5 -0.302439 -0.922901
394 -0.726085 -0.66577
394.5 -0.968209 -0.242197
395 -0.968282 0.241926
395.5 -0.726283 0.665567
396 -0.302714 0.922817
396.5 0.196533 0.949362
397 0.646647 0.738567
397.5 0.9351 0.34313
398 0.989777 -0.138089
398.5 0.797011 -0.584786
399 0.404991 -0.885287
399.5 -0.0882763 -0.964465
400 -0.559474 -0.802528
400.5 -0.890804 -0.439958
401 -0.999433 0.032601
401.5 -0.858203 0.49701
402 -0.502423 0.837166
402.5 -0.0210366 0.968031
403 0.465609 0.856888
403.5 0.835852 0.531523
404 0.997132 0.0732774
404.5 0.909129 -0.403288
405 0.593844 -0.779031
405.5 0.130098 -0.960017
406 -0.366173 -0.900998
406.5 -0.7709 -0.61673
407 -0.982902 -0.178279
407.5 -0.949179 0.304741
408 -0.678161 0.711576
408.5 -0.237603 0.940517
409 0.262356 0.934329
409.5 0.696726 0.694558
410 0.956914 0.281148
410.5 0.977874 -0.202549
411 0.754366 -0.635609
411.5 0.342265 -0.909767
412 -0.155401 -0.956483
412.5 -0.614217 -0.764078
413 -0.919479 -0.380654
413.5 -0.994871 0.0979337
414 -0.821545 0.552038
414.5 -0.442833 0.868133
415 0.0465871 0.967194
415.5 0.524361 0.824457
416 0.871044 0.475606
416.5 0.999967 0.00785312
417 0.878897 -0.461863
417.5 0.538104 -0.816113
418 0.0627842 -0.966335
418.5 -0.428231 -0.874973
419 -0.812189 -0.564868
419.5 -0.9931 -0.113546
420 -0.925735 0.366163
420.5 -0.626937 0.754331
421 -0.171404 0.953916
421.5 0.326979 0.915022
422 0.743618 0.647373
422.5 0.974352 0.217881
423 0.961498 -0.266082
423.5 0.70827 -0.683524
424 0.277974 -0.930085
424.5 -0.221815 -0.944125
425 -0.666151 -0.722134
425.5 -0.943949 -0.319609
426 -0.98576 0.162818
426.5 -0.78113 0.604541
427 -0.381219 0.895128
427.5 0.113998 0.961933
428 0.580715 0.788255
428.5 0.902253 0.417513
429 0.998228 -0.0576069
429.5 0.844646 -0.518326
430 0.479903 -0.849463
430.5 -0.00481659 -0.968234
431 -0.488332 -0.844947
431.5 -0.849764 -0.510423
432 -0.998755 -0.0482936
432.5 -0.898057 0.42591
433 -0.572845 0.793635
433.5 -0.104422 0.962952
434 0.390107 0.891531
434.5 0.787109 0.597227
435 0.987334 0.153616
435.5 0.940725 -0.328398
436 0.658935 -0.728314
436.5 0.212412 -0.94615
437 -0.287215 -0.92745
437.5 -0.715038 -0.676886
438 -0.964101 -0.257102
438.5 -0.972139 0.226959
439 -0.737143 0.654279
439.5 -0.31786 0.91803
440 0.180887 0.952273
440.5 0.634413 0.748448
441 0.929335 0.357511
441.5 0.991924 -0.122804
442 0.806531 -0.572417
442.5 0.419506 -0.878927
443 -0.0723954 -0.965705
443.5 -0.546198 -0.811056
444 -0.883452 -0.453644
444.5 -0.999842 0.0171797
445 -0.866272 0.483708
445.5 -0.516134 0.82931
446 -0.0369623 0.967584
446.5 0.45145 0.863962
447 0.827 0.544349
447.5 0.995799 0.0886497
448 0.915649 -0.389212
448.5 0.606587 -0.769771
449 0.145878 -0.957888
449.5 -0.351301 -0.906532
450 -0.760654 -0.628543
450.5 -0.979844 -0.193419
451 -0.954073 0.290061
451.5 -0.689783 0.701025
452 -0.253048 0.936733
452.5 0.246949 0.938257
453 0.685209 0.705218
453.5 0.952167 0.295874
454 0.981083 -0.187439
454.5 0.764728 -0.623891
455 0.357191 -0.904371
455.5 -0.139643 -0.958758
456 -0.601567 -0.773456
456.5 -0.913099 -0.394789
457 -0.996356 0.0825745
457.5 -0.830524 0.539295
458 -0.457062 0.861191
458.5 0.0306668 0.96779
459 0.510728 0.832441
459.5 0.863108 0.488982
460 0.99971 0.0232774
460.5 0.886385 -0.448246
461 0.551464 -0.807709
461.5 0.0786765 -0.965244
462 -0.41378 -0.881468
462.5 -0.802791 -0.577325
463 -0.991105 -0.128851
463.5 -0.931642 0.351836
464 -0.639269 0.744564
464.5 -0.187079 0.951151
465 0.311882 0.91995
465.5 0.732871 0.658762
466 0.970643 0.232883
466.5 0.965755 -0.251216
467 0.719427 -0.672512
467.5 0.293243 -0.925679
468 -0.206252 -0.947427
468.5 -0.654184 -0.732318
469 -0.93857 -0.334129
469.5 -0.988313 0.147592
470 -0.790978 0.592414
470.5 -0.395899 0.889134
471 0.0981553 0.96357
471.5 0.567671 0.797113
472 0.895268 0.431378
472.5 0.999049 -0.042201
473 0.853067 -0.50523
473.5 0.493819 -0.841952
474 0.0111157 -0.968185
474.5 -0.474366 -0.852373
475 -0.841257 -0.523467
475.5 -0.997833 -0.0636942
476 -0.904951 0.412002
476.5 -0.585831 0.784698
477 -0.120254 0.961219
477.5 0.375387 0.897435
478 0.777182 0.609293
478.5 0.984681 0.168828
479 0.946009 -0.313845
479.5 0.670836 -0.718056
480 0.227953 -0.942753
480.5 -0.271918 -0.931762
481 -0.703809 -0.687831
481.5 -0.959748 -0.271941
482 -0.97575 0.211933
482.5 -0.747815 0.642825
483 -0.332926 0.91301
483.5 0.165195 0.954942
484 0.622017 0.758139
484.5 0.923334 0.371802
485 0.993818 -0.107487
485.5 0.815848 -0.559903
486 0.433915 -0.872344
486.5 -0.056496 -0.966699
487 -0.532783 -0.819379
487.5 -0.875875 -0.467214
488 -0.999998 0.00175387
488.5 -0.874121 0.470284
489 -0.529714 0.821242
489.5 -0.0528787 0.96689
490 0.437176 0.870816
490.5 0.817937 0.557038
491 0.994214 0.104
491.5 0.921937 -0.375038
492 0.619176 -0.760316
492.5 0.161621 -0.955515
493 -0.336339 -0.911836
493.5 -0.750215 -0.640197
494 -0.976537 -0.208509
494.5 -0.958724 0.275306
495 -0.701231 0.690295
495.5 -0.26843 0.93271
