64.5 1.02373e-28 0.771523
65 6.21171e-29 0.771523
65.5 3.76908e-29 0.771523
66 2.28697e-29 0.771523
66.5 1.38767e-29 0.771523
67 8.41995e-30 0.771523
67.5 5.10898e-30 0.771523
68 3.09998e-30 0.771523
68.5 1.88098e-30 0.771523
69 1.14132e-30 0.771523
69.5 6.92521e-31 0.771523
70 4.20202e-31 0.771523
70.5 2.54966e-31 0.771523
71 1.54706e-31 0.771523
71.5 9.38711e-32 0.771523
72 5.69582e-32 0.771523
72.5 3.45606e-32 0.771523
73 2.09704e-32 0.771523
73.5 1.27242e-32 0.771523
74 7.72067e-33 0.771523
74.5 4.68468e-33 0.771523
75 2.84253e-33 0.771523
75.5 1.72476e-33 0.771523
76 1.04654e-33 0.771523
76.5 6.35007e-34 0.771523
77 3.85304e-34 0.771523
77.5 2.33791e-34 0.771523
78 1.41858e-34 0.771523
78.5 8.60751e-35 0.771523
79 5.22279e-35 0.771523
79.5 3.16903e-35 0.771523
80 1.92288e-35 0.771523
80.5 1.16675e-35 0.771523
81 7.07947e-36 0.771523
81.5 4.29562e-36 0.771523
82 2.60646e-36 0.771523
82.5 1.58152e-36 0.771523
83 9.59621e-37 0.771523
83.5 5.8227e-37 0.771523
84 3.53304e-37 0.771523
84.5 2.14375e-37 0.771523
85 1.30076e-37 0.771523
85.5 7.89266e-38 0.771523
86 4.78903e-38 0.771523
86.5 2.90585e-38 0.771523
87 1.76318e-38 0.771523
87.5 1.06985e-38 0.771523
88 6.49152e-39 0.771523
88.5 3.93887e-39 0.771523
89 2.38999e-39 0.771523
89.5 1.45018e-39 0.771523
90 8.79924e-40 0.771523
90.5 5.33913e-40 0.771523
91 3.23962e-40 0.771523
91.5 1.9657e-40 0.771523
92 1.19273e-40 0.771523
92.5 7.23715e-41 0.771523
93 4.39139e-41 0.771523
93.5 2.66457e-41 0.771523
94 1.61682e-41 0.771523
94.5 9.81049e-42 0.771523
95 5.95272e-42 0.771523
95.5 3.61255e-42 0.771523
96 2.19163e-42 0.771523
96.5 1.32983e-42 0.771523
97 8.07148e-43 0.771523
97.5 4.90454e-43 0.771523
98 2.97075e-43 0.771523
98.5 1.79366e-43 0.771523
99 1.09301e-43 0.771523
99.5 6.72623e-44 0.771523
100 4.06377e-44 0.771523
100.5 2.38221e-44 0.771523
101 1.4013e-44 0.771523
101.5 8.40779e-45 0.771523
102 5.60519e-45 0.771523
102.5 2.8026e-45 0.771523
103 1.4013e-45 0.771523
103.5 1.4013e-45 0.771523
104 1.4013e-45 0.771523
104.5 1.4013e-45 0.771523
105 1.4013e-45 0.771523
105.5 1.4013e-45 0.771523
106 1.4013e-45 0.771523
106.5 1.4013e-45 0.771523
107 1.4013e-45 0.771523
107.5 1.4013e-45 0.771523
108 1.4013e-45 0.771523
108.5 1.4013e-45 0.771523
109 1.4013e-45 0.771523
109.5 1.4013e-45 0.771523
110 1.4013e-45 0.771523
110.5 1.4013e-45 0.771523
111 1.4013e-45 0.771523
111.5 1.4013e-45 0.771523
112 1.4013e-45 0.771523
112.5 1.4013e-45 0.771523
113 1.4013e-45 0.771523
113.5 1.4013e-45 0.771523
114 1.4013e-45 0.771523
114.5 1.4013e-45 0.771523
115 1.4013e-45 0.771523
115.5 1.4013e-45 0.771523
116 1.4013e-45 0.771523
116.5 1.4013e-45 0.771523
117 1.4013e-45 0.771523
117.5 1.4013e-45 0.771523
118 1.4013e-45 0.771523
118.5 1.4013e-45 0.771523
119 1.4013e-45 0.771523
119.5 1.4013e-45 0.771523
120 1.4013e-45 0.771523
120.5 1.4013e-45 0.771523
121 1.4013e-45 0.771523
121.5 1.4013e-45 0.771523
122 1.4013e-45 0.771523
122.5 1.4013e-45 0.771523
123 1.4013e-45 0.771523
123.5 1.4013e-45 0.771523
124 1.4013e-45 0.771523
124.5 1.4013e-45 0.771523
125 1.4013e-45 0.771523
125.5 1.4013e-45 0.771523
126 1.4013e-45 0.771523
126.5 1.4013e-45 0.771523
127 1.4013e-45 0.771523
127.5 1.4013e-45 0.771523
128 1.4013e-45 0.771523
128.5 1.4013e-45 0.771523
129 1.4013e-45 0.771523
129.5 1.4013e-45 0.771523
130 1.4013e-45 0.771523
130.5 1.4013e-45 0.771523
131 1.4013e-45 0.771523
131.5 1.4013e-45 0.771523
132 1.4013e-45 0.771523
132.5 1.4013e-45 0.771523
133 1.4013e-45 0.771523
133.5 1.4013e-45 0.771523
134 1.4013e-45 0.771523
134.5 1.4013e-45 0.771523
135 1.4013e-45 0.771523
135.5 1.4013e-45 0.771523
136 1.4013e-45 0.771523
136.5 1.4013e-45 0.771523
137 1.4013e-45 0.771523
137.5 1.4013e-45 0.771523
138 1.4013e-45 0.771523
138.5 1.4013e-45 0.771523
139 1.4013e-45 0.771523
139.5 1.4013e-45 0.771523
140 1.4013e-45 0.771523
140.5 1.4013e-45 0.771523
141 1.4013e-45 0.771523
141.5 1.4013e-45 0.771523
142 1.4013e-45 0.771523
142.5 1.4013e-45 0.771523
143 1.4013e-45 0.771523
143.5 1.4013e-45 0.771523
144 1.4013e-45 0.771523
144.5 1.4013e-45 0.771523
145 1.4013e-45 0.771523
145.5 1.4013e-45 0.771523
146 1.4013e-45 0.771523
146.5 1.4013e-45 0.771523
147 1.4013e-45 0.771523
147.5 1.4013e-45 0.771523
148 1.4013e-45 0.771523
148.5 1.4013e-45 0.771523
149 1.4013e-45 0.771523
149.5 1.4013e-45 0.771523
150 1.4013e-45 0.771523
150.5 1.4013e-45 0.771523
151 1.4013e-45 0.771523
151.5 1.4013e-45 0.771523
152 1.4013e-45 0.771523
152.5 1.4013e-45 0.771523
153 1.4013e-45 0.771523
153.5 1.4013e-45 0.771523
154 1.4013e-45 0.771523
154.5 1.4013e-45 0.771523
155 1.4013e-45 0.771523
155.5 1.4013e-45 0.771523
156 1.4013e-45 0.771523
156.5 1.4013e-45 0.771523
157 1.4013e-45 0.771523
157.5 1.4013e-45 0.771523
158 1.4013e-45 0.771523
158.5 1.4013e-45 0.771523
159 1.4013e-45 0.771523
159.5 1.4013e-45 0.771523
160 1.4013e-45 0.771523
160.5 1.4013e-45 0.771523
161 1.4013e-45 0.771523
161.5 1.4013e-45 0.771523
162 1.4013e-45 0.771523
162.5 1.4013e-45 0.771523
163 1.4013e-45 0.771523
163.5 1.4013e-45 0.771523
164 1.4013e-45 0.771523
164.5 1.4013e-45 0.771523
165 1.4013e-45 0.771523
165.5 1.4013e-45 0.771523
166 1.4013e-45 0.771523
166.5 1.4013e-45 0.771523
167 1.4013e-45 0.771523
167.5 1.4013e-45 0.771523
168 1.4013e-45 0.771523
168.5 1.4013e-45 0.771523
169 1.4013e-45 0.771523
169.5 1.4013e-45 0.771523
170 1.4013e-45 0.771523
170.5 1.4013e-45 0.771523
171 1.4013e-45 0.771523
171.5 1.4013e-45 0.771523
172 1.4013e-45 0.771523
172.5 1.4013e-45 0.771523
173 1.4013e-45 0.771523
173.5 1.4013e-45 0.771523
174 1.4013e-45 0.771523
174.5 1.4013e-45 0.771523
175 1.4013e-45 0.771523
175.5 1.4013e-45 0.771523
176 1.4013e-45 0.771523
176.5 1.4013e-45 0.771523
177 1.4013e-45 0.771523
177.5 1.4013e-45 0.771523
178 1.4013e-45 0.771523
178.5 1.4013e-45 0.771523
179 1.4013e-45 0.771523
179.5 1.4013e-45 0.771523
180 1.4013e-45 0.771523
180.5 1.4013e-45 0.771523
181 1.4013e-45 0.771523
181.5 1.4013e-45 0.771523
182 1.4013e-45 0.771523
182.5 1.4013e-45 0.771523
183 1.4013e-45 0.771523
183.5 1.4013e-45 0.771523
184 1.4013e-45 0.771523
184.5 1.4013e-45 0.771523
185 1.4013e-45 0.771523
185.5 1.4013e-45 0.771523
186 1.4013e-45 0.771523
186.5 1.4013e-45 0.771523
187 1.4013e-45 0.771523
187.5 1.4013e-45 0.771523
188 1.4013e-45 0.771523
188.5 1.4013e-45 0.771523
189 1.4013e-45 0.771523
189.5 1.4013e-45 0.771523
190 1.4013e-45 0.771523
190.5 1.4013e-45 0.771523
191 1.4013e-45 0.771523
191.5 1.4013e-45 0.771523
192 1.4013e-45 0.771523
192.5 1.4013e-45 0.771523
193 1.4013e-45 0.771523
193.5 1.4013e-45 0.771523
194 1.4013e-45 0.771523
194.5 1.4013e-45 0.771523
195 1.4013e-45 0.771523
195.5 1.4013e-45 0.771523
196 1.4013e-45 0.771523
196.5 1.4013e-45 0.771523
197 1.4013e-45 0.771523
197.5 1.4013e-45 0.771523
198 1.4013e-45 0.771523
198.5 1.4013e-45 0.771523
199 1.4013e-45 0.771523
199.5 1.4013e-45 0.771523
200 1.4013e-45 0.771523
200.5 1.4013e-45 0.771523
201 1.4013e-45 0.771523
201.5 1.4013e-45 0.771523
202 1.4013e-45 0.771523
202.5 1.4013e-45 0.771523
203 1.4013e-45 0.771523
203.5 1.4013e-45 0.771523
204 1.4013e-45 0.771523
204.5 1.4013e-45 0.771523
205 1.4013e-45 0.771523
205.5 1.4013e-45 0.771523
206 1.4013e-45 0.771523
206.5 1.4013e-45 0.771523
207 1.4013e-45 0.771523
207.5 1.4013e-45 0.771523
208 1.4013e-45 0.771523
208.5 1.4013e-45 0.771523
209 1.4013e-45 0.771523
209.5 1.4013e-45 0.771523
210 1.4013e-45 0.771523
210.5 1.4013e-45 0.771523
211 1.4013e-45 0.771523
211.5 1.4013e-45 0.771523
212 1.4013e-45 0.771523
212.5 1.4013e-45 0.771523
213 1.4013e-45 0.771523
213.5 1.4013e-45 0.771523
214 1.4013e-45 0.771523
214.5 1.4013e-45 0.771523
215 1.4013e-45 0.771523
215.5 1.4013e-45 0.771523
216 1.4013e-45 0.771523
216.5 1.4013e-45 0.771523
217 1.4013e-45 0.771523
217.5 1.4013e-45 0.771523
218 1.4013e-45 0.771523
218.5 1.4013e-45 0.771523
219 1.4013e-45 0.771523
219.5 1.4013e-45 0.771523
220 1.4013e-45 0.771523
220.5 1.4013e-45 0.771523
221 1.4013e-45 0.771523
221.5 1.4013e-45 0.771523
222 1.4013e-45 0.771523
222.5 1.4013e-45 0.771523
223 1.4013e-45 0.771523
223.5 1.4013e-45 0.771523
224 1.4013e-45 0.771523
224.5 1.4013e-45 0.771523
225 1.4013e-45 0.771523
225.5 1.4013e-45 0.771523
226 1.4013e-45 0.771523
226.5 1.4013e-45 0.771523
227 1.4013e-45 0.771523
227.5 1.4013e-45 0.771523
228 1.4013e-45 0.771523
228.5 1.4013e-45 0.771523
229 1.4013e-45 0.771523
229.5 1.4013e-45 0.771523
230 1.4013e-45 0.771523
230.5 1.4013e-45 0.771523
231 1.4013e-45 0.771523
231.5 1.4013e-45 0.771523
232 1.4013e-45 0.771523
232.5 1.4013e-45 0.771523
233 1.4013e-45 0.771523
233.5 1.4013e-45 0.771523
234 1.4013e-45 0.771523
234.5 1.4013e-45 0.771523
235 1.4013e-45 0.771523
235.5 1.4013e-45 0.771523
236 1.4013e-45 0.771523
236.5 1.4013e-45 0.771523
237 1.4013e-45 0.771523
237.5 1.4013e-45 0.771523
238 1.4013e-45 0.771523
238.5 1.4013e-45 0.771523
239 1.4013e-45 0.771523
239.5 1.4013e-45 0.771523
240 1.4013e-45 0.771523
240.5 1.4013e-45 0.771523
241 1.4013e-45 0.771523
241.5 1.4013e-45 0.771523
242 1.4013e-45 0.771523
242.5 1.4013e-45 0.771523
243 1.4013e-45 0.771523
243.5 1.4013e-45 0.771523
244 1.4013e-45 0.771523
244.5 1.4013e-45 0.771523
245 1.4013e-45 0.771523
245.5 1.4013e-45 0.771523
246 1.4013e-45 0.771523
246.5 1.4013e-45 0.771523
247 1.4013e-45 0.771523
247.5 1.4013e-45 0.771523
248 1.4013e-45 0.771523
248.5 1.4013e-45 0.771523
249 1.4013e-45 0.771523
249.5 1.4013e-45 0.771523
250 1.4013e-45 0.771523
250.5 1.4013e-45 0.771523
251 1.4013e-45 0.771523
251.5 1.4013e-45 0.771523
252 1.4013e-45 0.771523
252.5 1.4013e-45 0.771523
253 1.4013e-45 0.771523
253.5 1.4013e-45 0.771523
254 1.4013e-45 0.771523
254.5 1.4013e-45 0.771523
255 1.4013e-45 0.771523
255.5 1.4013e-45 0.771523
256 1.4013e-45 0.771523
256.5 1.4013e-45 0.771523
257 1.4013e-45 0.771523
257.5 1.4013e-45 0.771523
258 1.4013e-45 0.771523
258.5 1.4013e-45 0.771523
259 1.4013e-45 0.771523
259.5 1.4013e-45 0.771523
260 1.4013e-45 0.771523
260.5 1.4013e-45 0.771523
261 1.4013e-45 0.771523
261.5 1.4013e-45 0.771523
262 1.4013e-45 0.771523
262.5 1.4013e-45 0.771523
263 1.4013e-45 0.771523
263.5 1.4013e-45 0.771523
264 1.4013e-45 0.771523
264.5 1.4013e-45 0.771523
265 1.4013e-45 0.771523
265.5 1.4013e-45 0.771523
266 1.4013e-45 0.771523
266.5 1.4013e-45 0.771523
267 1.4013e-45 0.771523
267.5 1.4013e-45 0.771523
268 1.4013e-45 0.771523
268.5 1.4013e-45 0.771523
269 1.4013e-45 0.771523
269.5 1.4013e-45 0.771523
270 1.4013e-45 0.771523
270.5 1.4013e-45 0.771523
271 1.4013e-45 0.771523
271.5 1.4013e-45 0.771523
272 1.4013e-45 0.771523
272.5 1.4013e-45 0.771523
273 1.4013e-45 0.771523
273.5 1.4013e-45 0.771523
274 1.4013e-45 0.771523
274.5 1.4013e-45 0.771523
275 1.4013e-45 0.771523
275.5 1.4013e-45 0.771523
276 1.4013e-45 0.771523
276.5 1.4013e-45 0.771523
277 1.4013e-45 0.771523
277.5 1.4013e-45 0.771523
278 1.4013e-45 0.771523
278.5 1.4013e-45 0.771523
279 1.4013e-45 0.771523
279.5 1.4013e-45 0.771523
280 1.4013e-45 0.771523
280.5 1.4013e-45 0.771523
281 1.4013e-45 0.771523
281.5 1.4013e-45 0.771523
282 1.4013e-45 0.771523
282.5 1.4013e-45 0.771523
283 1.4013e-45 0.771523
283.5 1.4013e-45 0.771523
284 1.4013e-45 0.771523
284.5 1.4013e-45 0.771523
285 1.4013e-45 0.771523
285.5 1.4013e-45 0.771523
286 1.4013e-45 0.771523
286.5 1.4013e-45 0.771523
287 1.4013e-45 0.771523
287.5 1.4013e-45 0.771523
288 1.4013e-45 0.771523
288.5 1.4013e-45 0.771523
289 1.4013e-45 0.771523
289.5 1.4013e-45 0.771523
290 1.4013e-45 0.771523
290.5 1.4013e-45 0.771523
291 1.4013e-45 0.771523
291.5 1.4013e-45 0.771523
292 1.4013e-45 0.771523
292.5 1.4013e-45 0.771523
293 1.4013e-45 0.771523
293.5 1.4013e-45 0.771523
294 1.4013e-45 0.771523
294.5 1.4013e-45 0.771523
295 1.4013e-45 0.771523
295.5 1.4013e-45 0.771523
296 1.4013e-45 0.771523
296.5 1.4013e-45 0.771523
297 1.4013e-45 0.771523
297.5 1.4013e-45 0.771523
298 1.4013e-45 0.771523
298.5 1.4013e-45 0.771523
299 1.4013e-45 0.771523
299.5 1.4013e-45 0.771523
300 1.4013e-45 0.771523
300.5 1.4013e-45 0.771523
301 1.4013e-45 0.771523
301.5 1.4013e-45 0.771523
302 1.4013e-45 0.771523
302.5 1.4013e-45 0.771523
303 1.4013e-45 0.771523
303.5 1.4013e-45 0.771523
304 1.4013e-45 0.771523
304.5 1.4013e-45 0.771523
305 1.4013e-45 0.771523
305.5 1.4013e-45 0.771523
306 1.4013e-45 0.771523
306.5 1.4013e-45 0.771523
307 1.4013e-45 0.771523
307.5 1.4013e-45 0.771523
308 1.4013e-45 0.771523
308.5 1.4013e-45 0.771523
309 1.4013e-45 0.771523
309.5 1.4013e-45 0.771523
310 1.4013e-45 0.771523
310.5 1.4013e-45 0.771523
311 1.4013e-45 0.771523
311.5 1.4013e-45 0.771523
312 1.4013e-45 0.771523
312.5 1.4013e-45 0.771523
313 1.4013e-45 0.771523
313.5 1.4013e-45 0.771523
314 1.4013e-45 0.771523
314.5 1.4013e-45 0.771523
315 1.4013e-45 0.771523
315.5 1.4013e-45 0.771523
316 1.4013e-45 0.771523
316.5 1.4013e-45 0.771523
317 1.4013e-45 0.771523
317.5 1.4013e-45 0.771523
318 1.4013e-45 0.771523
318.5 1.4013e-45 0.771523
319 1.4013e-45 0.771523
319.5 1.4013e-45 0.771523
320 1.4013e-45 0.771523
320.5 1.4013e-45 0.771523
321 1.4013e-45 0.771523
321.5 1.4013e-45 0.771523
322 1.4013e-45 0.771523
322.5 1.4013e-45 0.771523
323 1.4013e-45 0.771523
323.5 1.4013e-45 0.771523
324 1.4013e-45 0.771523
324.5 1.4013e-45 0.771523
325 1.4013e-45 0.771523
325.5 1.4013e-45 0.771523
326 1.4013e-45 0.771523
326.5 1.4013e-45 0.771523
327 1.4013e-45 0.771523
327.5 1.4013e-45 0.771523
328 1.4013e-45 0.771523
328.5 1.4013e-45 0.771523
329 1.4013e-45 0.771523
329.5 1.4013e-45 0.771523
330 1.4013e-45 0.771523
330.5 1.4013e-45 0.771523
331 1.4013e-45 0.771523
331.5 1.4013e-45 0.771523
332 1.4013e-45 0.771523
332.5 1.4013e-45 0.771523
333 1.4013e-45 0.771523
333.5 1.4013e-45 0.771523
334 1.4013e-45 0.771523
334.5 1.4013e-45 0.771523
335 1.4013e-45 0.771523
335.5 1.4013e-45 0.771523
336 1.4013e-45 0.771523
336.5 1.4013e-45 0.771523
337 1.4013e-45 0.771523
337.5 1.4013e-45 0.771523
338 1.4013e-45 0.771523
338.5 1.4013e-45 0.771523
339 1.4013e-45 0.771523
339.5 1.4013e-45 0.771523
340 1.4013e-45 0.771523
340.5 1.4013e-45 0.771523
341 1.4013e-45 0.771523
341.5 1.4013e-45 0.771523
342 1.4013e-45 0.771523
342.5 1.4013e-45 0.771523
343 1.4013e-45 0.771523
343.5 1.4013e-45 0.771523
344 1.4013e-45 0.771523
344.5 1.4013e-45 0.771523
345 1.4013e-45 0.771523
345.5 1.4013e-45 0.771523
346 1.4013e-45 0.771523
346.5 1.4013e-45 0.771523
347 1.4013e-45 0.771523
347.5 1.4013e-45 0.771523
348 1.4013e-45 0.771523
348.5 1.4013e-45 0.771523
349 1.4013e-45 0.771523
349.5 1.4013e-45 0.771523
350 1.4013e-45 0.771523
350.5 1.4013e-45 0.771523
351 1.4013e-45 0.771523
351.5 1.4013e-45 0.771523
352 1.4013e-45 0.771523
352.5 1.4013e-45 0.771523
353 1.4013e-45 0.771523
353.5 1.4013e-45 0.771523
354 1.4013e-45 0.771523
354.5 1.4013e-45 0.771523
355 1.4013e-45 0.771523
355.5 1.4013e-45 0.771523
356 1.4013e-45 0.771523
356.5 1.4013e-45 0.771523
357 1.4013e-45 0.771523
357.5 1.4013e-45 0.771523
358 1.4013e-45 0.771523
358.5 1.4013e-45 0.771523
359 1.4013e-45 0.771523
359.5 1.4013e-45 0.771523
360 1.4013e-45 0.771523
360.5 1.4013e-45 0.771523
361 1.4013e-45 0.771523
361.5 1.4013e-45 0.771523
362 1.4013e-45 0.771523
362.5 1.4013e-45 0.771523
363 1.4013e-45 0.771523
363.5 1.4013e-45 0.771523
364 1.4013e-45 0.771523
364.5 1.4013e-45 0.771523
365 1.4013e-45 0.771523
365.5 1.4013e-45 0.771523
366 1.4013e-45 0.771523
366.5 1.4013e-45 0.771523
367 1.4013e-45 0.771523
367.5 1.4013e-45 0.771523
368 1.4013e-45 0.771523
368.5 1.4013e-45 0.771523
369 1.4013e-45 0.771523
369.5 1.4013e-45 0.771523
370 1.4013e-45 0.771523
370.5 1.4013e-45 0.771523
371 1.4013e-45 0.771523
371.5 1.4013e-45 0.771523
372 1.4013e-45 0.771523
372.5 1.4013e-45 0.771523
373 1.4013e-45 0.771523
373.5 1.4013e-45 0.771523
374 1.4013e-45 0.771523
374.5 1.4013e-45 0.771523
375 1.4013e-45 0.771523
375.5 1.4013e-45 0.771523
376 1.4013e-45 0.771523
376.5 1.4013e-45 0.771523
377 1.4013e-45 0.771523
377.5 1.4013e-45 0.771523
378 1.4013e-45 0.771523
378.5 1.4013e-45 0.771523
379 1.4013e-45 0.771523
379.5 1.4013e-45 0.771523
380 1.4013e-45 0.771523
380.5 1.4013e-45 0.771523
381 1.4013e-45 0.771523
381.5 1.4013e-45 0.771523
382 1.4013e-45 0.771523
382.5 1.4013e-45 0.771523
383 1.4013e-45 0.771523
383.5 1.4013e-45 0.771523
384 1.4013e-45 0.771523
384.5 1.4013e-45 0.771523
385 1.4013e-45 0.771523
385.5 1.4013e-45 0.771523
386 1.4013e-45 0.771523
386.5 1.4013e-45 0.771523
387 1.4013e-45 0.771523
387.5 1.4013e-45 0.771523
388 1.4013e-45 0.771523
388.5 1.4013e-45 0.771523
389 1.4013e-45 0.771523
389.5 1.4013e-45 0.771523
390 1.4013e-45 0.771523
390.5 1.4013e-45 0.771523
391 1.4013e-45 0.771523
391.5 1.4013e-45 0.771523
392 1.4013e-45 0.771523
392.5 1.4013e-45 0.771523
393 1.4013e-45 0.771523
393.5 1.4013e-45 0.771523
394 1.4013e-45 0.771523
394.5 1.4013e-45 0.771523
395 1.4013e-45 0.771523
395.5 1.4013e-45 0.771523
396 1.4013e-45 0.771523
396.5 1.4013e-45 0.771523
397 1.4013e-45 0.771523
397.5 1.4013e-45 0.771523
398 1.4013e-45 0.771523
398.5 1.4013e-45 0.771523
399 1.4013e-45 0.771523
399.5 1.4013e-45 0.771523
400 1.4013e-45 0.771523
400.5 1.4013e-45 0.771523
401 1.4013e-45 0.771523
401.5 1.4013e-45 0.771523
402 1.4013e-45 0.771523
402.5 1.4013e-45 0.771523
403 1.4013e-45 0.771523
403.5 1.4013e-45 0.771523
404 1.4013e-45 0.771523
404.5 1.4013e-45 0.771523
405 1.4013e-45 0.771523
405.5 1.4013e-45 0.771523
406 1.4013e-45 0.771523
406.5 1.4013e-45 0.771523
407 1.4013e-45 0.771523
407.5 1.4013e-45 0.771523
408 1.4013e-45 0.771523
408.5 1.4013e-45 0.771523
409 1.4013e-45 0.771523
409.5 1.4013e-45 0.771523
410 1.4013e-45 0.771523
410.5 1.4013e-45 0.771523
411 1.4013e-45 0.771523
411.5 1.4013e-45 0.771523
412 1.4013e-45 0.771523
412.5 1.4013e-45 0.771523
413 1.4013e-45 0.771523
413.5 1.4013e-45 0.771523
414 1.4013e-45 0.771523
414.5 1.4013e-45 0.771523
415 1.4013e-45 0.771523
415.5 1.4013e-45 0.771523
416 1.4013e-45 0.771523
416.5 1.4013e-45 0.771523
417 1.4013e-45 0.771523
417.5 1.4013e-45 0.771523
418 1.4013e-45 0.771523
418.5 1.4013e-45 0.771523
419 1.4013e-45 0.771523
419.5 1.4013e-45 0.771523
420 1.4013e-45 0.771523
420.5 1.4013e-45 0.771523
421 1.4013e-45 0.771523
421.5 1.4013e-45 0.771523
422 1.4013e-45 0.771523
422.5 1.4013e-45 0.771523
423 1.4013e-45 0.771523
423.5 1.4013e-45 0.771523
424 1.4013e-45 0.771523
424.5 1.4013e-45 0.771523
425 1.4013e-45 0.771523
425.5 1.4013e-45 0.771523
426 1.4013e-45 0.771523
426.5 1.4013e-45 0.771523
427 1.4013e-45 0.771523
427.5 1.4013e-45 0.771523
428 1.4013e-45 0.771523
428.5 1.4013e-45 0.771523
429 1.4013e-45 0.771523
429.5 1.4013e-45 0.771523
430 1.4013e-45 0.771523
430.5 1.4013e-45 0.771523
431 1.4013e-45 0.771523
431.5 1.4013e-45 0.771523
432 1.4013e-45 0.771523
432.5 1.4013e-45 0.771523
433 1.4013e-45 0.771523
433.5 1.4013e-45 0.771523
434 1.4013e-45 0.771523
434.5 1.4013e-45 0.771523
435 1.4013e-45 0.771523
435.5 1.4013e-45 0.771523
436 1.4013e-45 0.771523
436.5 1.4013e-45 0.771523
437 1.4013e-45 0.771523
437.5 1.4013e-45 0.771523
438 1.4013e-45 0.771523
438.5 1.4013e-45 0.771523
